variety,combination,altitude_m,annotation_method,index,treatment_no,d12,d23,d34,p12_%,p23_%,p34_%
Enrosadira,KAISHI,50,Bounded,SIPI2,1,0.00475,0.0106,0.01502,0.537956513,1.194068857,1.672008113
Enrosadira,KAISHI,50,Bounded,SIPI2,2,0.00961,0.0196,-0.02352,1.061384704,2.142003932,-2.516501165
Enrosadira,KAISHI,50,Bounded,SIPI2,3,-0.00327,-0.00928,0.00742,-0.350527023,-0.998267017,0.806231671
Enrosadira,KAISHI,50,Bounded,SIPI2,4,-0.0207,0.01814,0.00612,-2.209553169,1.980044556,0.655049177
Enrosadira,KAISHI,50,Edges,GNDVI,1,0.00209,0.00418,0.03836,0.297030688,0.592302057,5.403570357
Enrosadira,KAISHI,50,Edges,GNDVI,2,-0.00237,0.06749,-0.05866,-0.328864751,9.395913355,-7.46518432
Enrosadira,KAISHI,50,Edges,GNDVI,3,-0.03292,-0.03028,0.03239,-4.187757044,-4.020281977,4.480558195
Enrosadira,KAISHI,50,Edges,GNDVI,4,-0.05772,0.05816,0.02579,-7.469611029,8.134140594,3.335613984
Enrosadira,KAISHI,50,Edges,LCI,1,0.02479,-0.026,0.01251,8.117462532,-7.874468852,4.112682909
Enrosadira,KAISHI,50,Edges,LCI,2,-0.07646,0.08726,-0.06251,-20.02299266,28.57227056,-15.91958458
Enrosadira,KAISHI,50,Edges,LCI,3,-0.08101,-0.05944,0.01561,-16.6024171,-14.60689896,4.492202676
Enrosadira,KAISHI,50,Edges,LCI,4,-0.12377,0.09235,0.02314,-30.55136614,32.82376818,6.192116157
Enrosadira,KAISHI,50,Edges,MCARI,1,0.0794,-0.19358,0.02434,7.941659807,-17.9375106,2.748385013
Enrosadira,KAISHI,50,Edges,MCARI,2,0.0762,0.08352,0.18838,9.694274144,9.686499326,19.91856207
Enrosadira,KAISHI,50,Edges,MCARI,3,-0.01673,0.19307,-0.21586,-2.138207714,25.21480317,-22.51423958
Enrosadira,KAISHI,50,Edges,MCARI,4,0.21716,-0.23202,0.27007,26.10375389,-22.11671088,33.05424019
Enrosadira,KAISHI,50,Edges,MCARI2,1,0.03634,-0.08741,0.05709,4.594004533,-10.56478895,7.715271481
Enrosadira,KAISHI,50,Edges,MCARI2,2,-0.08653,0.10752,-0.00232,-11.20926069,15.68670934,-0.292581667
Enrosadira,KAISHI,50,Edges,MCARI2,3,-0.07121,-0.03801,0.0672,-8.809509966,-5.156548246,9.612207504
Enrosadira,KAISHI,50,Edges,MCARI2,4,-0.05718,0.0177,0.10324,-7.613331185,2.550906436,14.50874192
Enrosadira,KAISHI,50,Edges,NDRE,1,0.0182,-0.01607,0.0065,9.158569049,-7.408226958,3.236229842
Enrosadira,KAISHI,50,Edges,NDRE,2,-0.05908,0.06286,-0.04901,-22.44587042,30.79395094,-18.356424
Enrosadira,KAISHI,50,Edges,NDRE,3,-0.0667,-0.0491,0.00942,-18.98872918,-17.25464839,4.00066253
Enrosadira,KAISHI,50,Edges,NDRE,4,-0.09718,0.06977,0.01332,-34.65009395,38.0672301,5.26376106
Enrosadira,KAISHI,50,Edges,NDVI,1,-0.00449,-0.01793,0.02635,-0.516055771,-2.071464964,3.108627355
Enrosadira,KAISHI,50,Edges,NDVI,2,-0.019,0.05255,-0.02739,-2.225421102,6.295139625,-3.086819764
Enrosadira,KAISHI,50,Edges,NDVI,3,-0.03779,-0.02017,0.02724,-4.234738301,-2.360193356,3.264539124
Enrosadira,KAISHI,50,Edges,NDVI,4,-0.02797,0.03314,0.02619,-3.232700085,3.958191749,3.00899251
Enrosadira,KAISHI,50,Edges,OSAVI,1,0.01698,-0.03828,0.03341,2.547556641,-5.600577029,5.17807077
Enrosadira,KAISHI,50,Edges,OSAVI,2,-0.03826,0.06321,-0.01073,-5.817852261,10.20551495,-1.571974608
Enrosadira,KAISHI,50,Edges,OSAVI,3,-0.036,-0.02091,0.0334,-5.249106558,-3.217759694,5.3106829
Enrosadira,KAISHI,50,Edges,OSAVI,4,-0.03389,0.01759,0.0501,-5.12846898,2.805731412,7.773214527
Enrosadira,KAISHI,50,Edges,SIPI2,1,0.00581,0.01223,0.01213,0.654816849,1.36941666,1.33987105
Enrosadira,KAISHI,50,Edges,SIPI2,2,0.00824,0.0171,-0.02448,0.90547361,1.862215645,-2.617171338
Enrosadira,KAISHI,50,Edges,SIPI2,3,-0.00183,-0.00743,0.00646,-0.19612235,-0.797842925,0.699262094
Enrosadira,KAISHI,50,Edges,SIPI2,4,-0.0233,0.02065,0.003,-2.481413362,2.255152176,0.320399517
Enrosadira,KUMA,30,Bounded,GNDVI,1,0.00856,0.01125,0.04401,1.221058698,1.585420334,6.10536859
Enrosadira,KUMA,30,Bounded,GNDVI,2,-0.03136,0.05909,-0.04485,-4.076427822,8.007415227,-5.6271337
Enrosadira,KUMA,30,Bounded,GNDVI,3,-0.02792,-0.00686,0.00999,-3.450444962,-0.878078876,1.290045985
Enrosadira,KUMA,30,Bounded,GNDVI,4,-0.03888,0.05013,0.02036,-4.941152249,6.702041897,2.551023604
Enrosadira,KUMA,30,Bounded,LCI,1,0.04007,0.00734,-0.0424,13.36285812,2.159261733,-12.20948481
Enrosadira,KUMA,30,Bounded,LCI,2,0.00425,0.02345,-0.04356,1.095555653,5.979381969,-10.48045021
Enrosadira,KUMA,30,Bounded,LCI,3,-0.0978,0.0308,0.04061,-20.58596324,8.163676411,9.951455716
Enrosadira,KUMA,30,Bounded,LCI,4,-0.08449,0.10846,0.01894,-21.34281117,34.83192616,4.511231633
Enrosadira,KUMA,30,Bounded,MCARI,1,0.24815,-0.23989,-0.06675,22.10314325,-17.4994766,-5.90211247
Enrosadira,KUMA,30,Bounded,MCARI,2,-0.02245,0.08138,0.13854,-2.032444882,7.520346428,11.90706405
Enrosadira,KUMA,30,Bounded,MCARI,3,0.03013,0.03651,-0.09632,3.270552759,3.837579266,-9.750063519
Enrosadira,KUMA,30,Bounded,MCARI,4,0.26643,-0.13421,0.07244,27.97632361,-11.01191282,6.679200156
Enrosadira,KUMA,30,Bounded,MCARI2,1,0.0447,-0.05817,0.00454,5.132320877,-6.352857148,0.529457796
Enrosadira,KUMA,30,Bounded,MCARI2,2,-0.06568,0.0856,-0.01732,-7.327404918,10.30479811,-1.890249825
Enrosadira,KUMA,30,Bounded,MCARI2,3,-0.0723,0.01122,-0.00085,-7.800859066,1.313016298,-0.098181789
Enrosadira,KUMA,30,Bounded,MCARI2,4,-0.01809,0.03863,0.04981,-2.189831387,4.780934677,5.883318707
Enrosadira,KUMA,30,Bounded,NDRE,1,0.02841,0.00771,-0.03327,14.75300019,3.488987741,-14.54801457
Enrosadira,KUMA,30,Bounded,NDRE,2,0.00629,0.0144,-0.03488,2.417733634,5.404370785,-12.41939676
Enrosadira,KUMA,30,Bounded,NDRE,3,-0.0801,0.02416,0.03459,-24.04387331,9.547859833,12.47830996
Enrosadira,KUMA,30,Bounded,NDRE,4,-0.06682,0.08648,0.01135,-24.97281095,43.0782412,3.951523338
Enrosadira,KUMA,30,Bounded,NDVI,1,0.01201,-0.00737,0.00628,1.37410886,-0.831799339,0.714723881
Enrosadira,KUMA,30,Bounded,NDVI,2,-0.01687,0.03142,-0.01302,-1.880942054,3.570369343,-1.428507166
Enrosadira,KUMA,30,Bounded,NDVI,3,-0.02613,0.00802,0.00443,-2.854798585,0.901963739,0.493763312
Enrosadira,KUMA,30,Bounded,NDVI,4,-0.01607,0.01756,0.01825,-1.786804333,1.987997297,2.025839724
Enrosadira,KUMA,30,Bounded,OSAVI,1,0.02159,-0.0226,0.01281,3.075318963,-3.123138727,1.827308635
Enrosadira,KUMA,30,Bounded,OSAVI,2,-0.0355,0.04855,-0.0167,-4.878578369,7.014162685,-2.254560084
Enrosadira,KUMA,30,Bounded,OSAVI,3,-0.03651,0.00131,0.00114,-4.881140029,0.184125565,0.159936923
Enrosadira,KUMA,30,Bounded,OSAVI,4,-0.01118,0.02416,0.02419,-1.605742757,3.526641764,3.410736417
Enrosadira,KUMA,30,Bounded,SIPI2,1,0.00045,0.01188,0.02777,0.051012831,1.34605209,3.104663032
Enrosadira,KUMA,30,Bounded,SIPI2,2,-0.01309,0.02387,-0.02338,-1.425505107,2.637041652,-2.516546454
Enrosadira,KUMA,30,Bounded,SIPI2,3,-0.00428,-0.00917,0.00451,-0.457924937,-0.985628314,0.489578279
Enrosadira,KUMA,30,Bounded,SIPI2,4,-0.01734,0.02449,0.0038,-1.868230493,2.688812498,0.406286319
Enrosadira,KUMA,30,Edges,GNDVI,1,0.00335,0.00999,0.04615,0.475932722,1.412551203,6.434557828
Enrosadira,KUMA,30,Edges,GNDVI,2,-0.04769,0.06253,-0.04886,-6.221292239,8.698361737,-6.252871445
Enrosadira,KUMA,30,Edges,GNDVI,3,-0.02749,-0.00549,0.01071,-3.433070119,-0.709989382,1.39496536
Enrosadira,KUMA,30,Edges,GNDVI,4,-0.04316,0.06183,0.0144,-5.55533388,8.426564325,1.809997976
Enrosadira,KUMA,30,Edges,LCI,1,0.03216,0.0096,-0.0356,10.43474875,2.820534668,-10.17256209
Enrosadira,KUMA,30,Edges,LCI,2,-0.01654,0.01859,-0.05075,-4.111962729,4.819795645,-12.55283942
Enrosadira,KUMA,30,Edges,LCI,3,-0.0949,0.03248,0.04034,-20.08673915,8.602811276,9.83828052
Enrosadira,KUMA,30,Edges,LCI,4,-0.09339,0.12544,0.00453,-23.76692684,41.87600776,1.065904925
Enrosadira,KUMA,30,Edges,MCARI,1,0.23771,-0.2207,-0.06427,24.02006404,-17.98196263,-6.384599872
Enrosadira,KUMA,30,Edges,MCARI,2,0.00732,0.10535,0.16436,0.806957473,11.52082552,16.11718594
Enrosadira,KUMA,30,Edges,MCARI,3,0.02456,0.02836,-0.07936,3.007588773,3.371530539,-9.126864101
Enrosadira,KUMA,30,Edges,MCARI,4,0.2752,-0.15704,0.11158,32.07305945,-13.85759958,11.43002312
Enrosadira,KUMA,30,Edges,MCARI2,1,0.05871,-0.07368,-0.00122,7.334156984,-8.575309208,-0.155308957
Enrosadira,KUMA,30,Edges,MCARI2,2,-0.05638,0.11373,-0.00189,-7.212107335,15.67908945,-0.225243746
Enrosadira,KUMA,30,Edges,MCARI2,3,-0.07713,0.00952,0.00315,-8.961196034,1.214935023,0.397175139
Enrosadira,KUMA,30,Edges,MCARI2,4,0.00061,0.02851,0.06895,0.080122838,3.741759533,8.722868337
Enrosadira,KUMA,30,Edges,NDRE,1,0.02228,0.01099,-0.02809,11.08838357,4.923592475,-11.99397099
Enrosadira,KUMA,30,Edges,NDRE,2,-0.01057,0.00898,-0.04091,-3.817248764,3.371744183,-14.85955883
Enrosadira,KUMA,30,Edges,NDRE,3,-0.07813,0.02564,0.03442,-23.36695966,10.00659561,12.21125976
Enrosadira,KUMA,30,Edges,NDRE,4,-0.074,0.09967,-0.0012,-27.63761853,51.44231514,-0.408968683
Enrosadira,KUMA,30,Edges,NDVI,1,0.00672,-0.01032,0.0101,0.772226506,-1.176831472,1.165459474
Enrosadira,KUMA,30,Edges,NDVI,2,-0.03043,0.03925,-0.01573,-3.448701835,4.607180628,-1.765073537
Enrosadira,KUMA,30,Edges,NDVI,3,-0.02578,0.00905,0.00545,-2.857868172,1.032761948,0.615582019
Enrosadira,KUMA,30,Edges,NDVI,4,-0.01905,0.02658,0.01713,-2.152272427,3.069067883,1.919024557
Enrosadira,KUMA,30,Edges,OSAVI,1,0.02752,-0.03228,0.00828,4.105556973,-4.625761825,1.244081971
Enrosadira,KUMA,30,Edges,OSAVI,2,-0.03224,0.06337,-0.00935,-4.802328474,9.915490666,-1.3310158
Enrosadira,KUMA,30,Edges,OSAVI,3,-0.03825,0.0013,0.0033,-5.350690554,0.192134033,0.486789564
Enrosadira,KUMA,30,Edges,OSAVI,4,-0.00333,0.02114,0.03266,-0.500849037,3.195569133,4.784079241
Enrosadira,KUMA,30,Edges,SIPI2,1,0.00019,0.01261,0.02671,0.021432334,1.422125384,2.970051517
Enrosadira,KUMA,30,Edges,SIPI2,2,-0.01647,0.02201,-0.02443,-1.781867791,2.424433353,-2.627302654
Enrosadira,KUMA,30,Edges,SIPI2,3,-0.00447,-0.00855,0.00446,-0.477354495,-0.917440053,0.483002325
Enrosadira,KUMA,30,Edges,SIPI2,4,-0.01849,0.02702,0.00076,-1.988725892,2.965154496,0.081000052
Enrosadira,KUMA,50,Bounded,GNDVI,1,-0.00049,0.00219,0.0417,-0.068961538,0.308428549,5.854759836
Enrosadira,KUMA,50,Bounded,GNDVI,2,0.00421,0.06754,-0.05292,0.577114728,9.205384755,-6.604754375
Enrosadira,KUMA,50,Bounded,GNDVI,3,-0.02192,-0.02419,0.0274,-2.732856995,-3.100602304,3.624429715
Enrosadira,KUMA,50,Bounded,GNDVI,4,-0.06084,0.05144,0.0228,-7.550719763,6.905522942,2.863059128
Enrosadira,KUMA,50,Bounded,LCI,1,0.0461,-0.00963,-0.03692,16.0230231,-2.884865987,-11.38869952
Enrosadira,KUMA,50,Bounded,LCI,2,-0.11603,0.11466,-0.04687,-29.00887792,40.38020644,-11.7583308
Enrosadira,KUMA,50,Bounded,LCI,3,-0.07053,-0.06013,-0.01403,-14.02881347,-13.91186453,-3.770583003
Enrosadira,KUMA,50,Bounded,LCI,4,-0.14716,0.10393,0.02469,-32.81152104,34.48916676,6.092219774
Enrosadira,KUMA,50,Bounded,MCARI,1,0.17906,-0.21899,-0.03127,16.5422411,-17.35947891,-2.999488734
Enrosadira,KUMA,50,Bounded,MCARI,2,0.10123,0.00448,0.24003,10.42983533,0.417984141,22.30158944
Enrosadira,KUMA,50,Bounded,MCARI,3,-0.01923,0.20832,-0.2729,-2.009675285,22.21745849,-23.81407395
Enrosadira,KUMA,50,Bounded,MCARI,4,0.24507,-0.24696,0.20173,24.68420793,-19.95006022,20.35762329
Enrosadira,KUMA,50,Bounded,MCARI2,1,0.06347,-0.07214,0.02816,7.499695735,-7.929467965,3.361862204
Enrosadira,KUMA,50,Bounded,MCARI2,2,-0.08318,0.06151,0.00022,-9.167143318,7.463075913,0.024839082
Enrosadira,KUMA,50,Bounded,MCARI2,3,-0.06859,-0.042,0.0536,-7.343675221,-4.853185365,6.509507403
Enrosadira,KUMA,50,Bounded,MCARI2,4,-0.06301,0.01811,0.06255,-7.297376488,2.26247453,7.641458608
Enrosadira,KUMA,50,Bounded,NDRE,1,0.03299,-0.00475,-0.02977,18.01049293,-2.19743617,-14.0815757
Enrosadira,KUMA,50,Bounded,NDRE,2,-0.08963,0.08617,-0.03717,-33.15442349,47.68387093,-13.92755573
Enrosadira,KUMA,50,Bounded,NDRE,3,-0.05885,-0.05135,-0.01272,-16.47946997,-17.21646477,-5.151653835
Enrosadira,KUMA,50,Bounded,NDRE,4,-0.11764,0.08176,0.01561,-37.84328044,42.31424121,5.676755849
Enrosadira,KUMA,50,Bounded,NDVI,1,0.00918,-0.01743,0.01645,1.049201612,-1.971427311,1.898001733
Enrosadira,KUMA,50,Bounded,NDVI,2,-0.01403,0.03002,-0.01249,-1.574191782,3.422170696,-1.37670145
Enrosadira,KUMA,50,Bounded,NDVI,3,-0.02581,-0.00343,0.01456,-2.809034622,-0.384093813,1.636725605
Enrosadira,KUMA,50,Bounded,NDVI,4,-0.02508,0.01335,0.02445,-2.767078823,1.51482314,2.732939805
Enrosadira,KUMA,50,Bounded,OSAVI,1,0.02775,-0.02929,0.02127,3.996825584,-4.056500164,3.070322954
Enrosadira,KUMA,50,Bounded,OSAVI,2,-0.03399,0.03819,-0.00961,-4.695717765,5.535897811,-1.319962475
Enrosadira,KUMA,50,Bounded,OSAVI,3,-0.03228,-0.02348,0.0268,-4.310661409,-3.276762202,3.866791905
Enrosadira,KUMA,50,Bounded,OSAVI,4,-0.03631,0.01696,0.02763,-5.056039747,2.487383422,3.953915349
Enrosadira,KUMA,50,Bounded,SIPI2,1,-0.00481,0.01099,0.02076,-0.541020245,1.242859776,2.318928646
Enrosadira,KUMA,50,Bounded,SIPI2,2,0.0105,0.03008,-0.02899,1.174863296,3.326620373,-3.102854433
Enrosadira,KUMA,50,Bounded,SIPI2,3,-0.00072,-0.01451,0.01074,-0.077536827,-1.563794967,1.175876789
Enrosadira,KUMA,50,Bounded,SIPI2,4,-0.02759,0.02804,0.00174,-2.943024371,3.081721676,0.185516691
Enrosadira,KUMA,50,Edges,GNDVI,1,-0.00566,0.00461,0.04124,-0.796923818,0.654298857,5.815158613
Enrosadira,KUMA,50,Edges,GNDVI,2,-0.00404,0.08168,-0.06388,-0.568468835,11.55891039,-8.103298022
Enrosadira,KUMA,50,Edges,GNDVI,3,-0.03167,-0.01903,0.03894,-4.015616144,-2.513867221,5.276630111
Enrosadira,KUMA,50,Edges,GNDVI,4,-0.06628,0.06153,0.01701,-8.330809036,8.43661433,2.150847631
Enrosadira,KUMA,50,Edges,LCI,1,0.03907,-0.00129,-0.04115,13.35128541,-0.388904465,-12.45418585
Enrosadira,KUMA,50,Edges,LCI,2,-0.12553,0.11771,-0.0579,-31.72344775,43.56870278,-14.92725862
Enrosadira,KUMA,50,Edges,LCI,3,-0.08237,-0.05165,-0.00062,-16.67371779,-12.54734101,-0.172226528
Enrosadira,KUMA,50,Edges,LCI,4,-0.15787,0.12224,0.00709,-35.65580528,42.90763836,1.741454225
Enrosadira,KUMA,50,Edges,MCARI,1,0.15782,-0.22136,0.00274,16.20842752,-19.56322121,0.301048947
Enrosadira,KUMA,50,Edges,MCARI,2,0.09719,0.03936,0.23374,11.90337677,4.307849238,24.52570246
Enrosadira,KUMA,50,Edges,MCARI,3,-0.00847,0.17986,-0.24936,-0.985501378,21.13535866,-24.18972286
Enrosadira,KUMA,50,Edges,MCARI,4,0.25372,-0.27304,0.25627,27.9405465,-23.5016453,28.83484801
Enrosadira,KUMA,50,Edges,MCARI2,1,0.06989,-0.09309,0.04515,8.946595647,-10.93785433,5.956535104
Enrosadira,KUMA,50,Edges,MCARI2,2,-0.07678,0.09419,0.00161,-9.633976644,13.07847502,0.197696164
Enrosadira,KUMA,50,Edges,MCARI2,3,-0.0711,-0.04303,0.0575,-8.164521422,-5.380491934,7.598673734
Enrosadira,KUMA,50,Edges,MCARI2,4,-0.05056,0.0024,0.09083,-6.259277187,0.316956792,11.95759353
Enrosadira,KUMA,50,Edges,NDRE,1,0.02807,0.00311,-0.03437,14.84313446,1.431985303,-15.60208996
Enrosadira,KUMA,50,Edges,NDRE,2,-0.09842,0.0858,-0.04437,-35.98129645,48.99749302,-17.00579891
Enrosadira,KUMA,50,Edges,NDRE,3,-0.06763,-0.04493,-0.00286,-19.15478756,-15.74055584,-1.1891348
Enrosadira,KUMA,50,Edges,NDRE,4,-0.12586,0.09586,9.00E-05,-40.76160002,52.40800171,0.032284563
Enrosadira,KUMA,50,Edges,NDVI,1,0.00043,-0.01597,0.01973,0.049445122,-1.835461296,2.310004203
Enrosadira,KUMA,50,Edges,NDVI,2,-0.01754,0.05228,-0.02735,-2.041550321,6.211895995,-3.059657162
Enrosadira,KUMA,50,Edges,NDVI,3,-0.03925,0.00339,0.02574,-4.342722096,0.392106514,2.965605201
Enrosadira,KUMA,50,Edges,NDVI,4,-0.02897,0.02042,0.02495,-3.244553306,2.363669406,2.821341783
Enrosadira,KUMA,50,Edges,OSAVI,1,0.02945,-0.04045,0.02977,4.431296843,-5.828185943,4.554836281
Enrosadira,KUMA,50,Edges,OSAVI,2,-0.03222,0.05798,-0.01063,-4.823779346,9.120353111,-1.532360484
Enrosadira,KUMA,50,Edges,OSAVI,3,-0.03527,-0.02169,0.03025,-4.918345974,-3.181093539,4.582284962
Enrosadira,KUMA,50,Edges,OSAVI,4,-0.03159,0.011,0.04093,-4.56904993,1.667169343,6.101660552
Enrosadira,KUMA,50,Edges,SIPI2,1,-0.00265,0.01163,0.01805,-0.297108184,1.307798098,2.00352754
Enrosadira,KUMA,50,Edges,SIPI2,2,0.00612,0.02766,-0.02813,0.680460445,3.054628823,-3.014452871
Enrosadira,KUMA,50,Edges,SIPI2,3,-4.00E-05,-0.01423,0.01176,-0.004309644,-1.533221781,1.286819619
Enrosadira,KUMA,50,Edges,SIPI2,4,-0.02905,0.03066,-0.00196,-3.09575748,3.371709532,-0.208512635
Enrosadira,NATURAL,30,Bounded,GNDVI,1,0.00778,0.00671,0.04485,1.101201555,0.9394062,6.220604695
Enrosadira,NATURAL,30,Bounded,GNDVI,2,-0.03013,0.05268,-0.0491,-3.913795186,7.121700232,-6.19643585
Enrosadira,NATURAL,30,Bounded,GNDVI,3,-0.02274,-0.00569,0.01601,-2.848906478,-0.733757081,2.079839329
Enrosadira,NATURAL,30,Bounded,GNDVI,4,-0.03918,0.03642,0.03645,-4.989106227,4.881180383,4.657843387
Enrosadira,NATURAL,30,Bounded,LCI,1,0.01744,-0.00576,-0.01471,5.516525854,-1.726717049,-4.487204908
Enrosadira,NATURAL,30,Bounded,LCI,2,0.00691,0.01799,-0.05446,1.794707302,4.590093664,-13.28548672
Enrosadira,NATURAL,30,Bounded,LCI,3,-0.10443,0.0493,0.04206,-22.77937619,13.92612094,10.42867663
Enrosadira,NATURAL,30,Bounded,LCI,4,-0.06146,0.05652,0.06354,-16.25276675,17.84704965,17.02522166
Enrosadira,NATURAL,30,Bounded,MCARI,1,0.20108,-0.21003,-0.02289,17.51154562,-15.56526063,-2.00909138
Enrosadira,NATURAL,30,Bounded,MCARI,2,-0.03112,0.09784,0.10976,-2.828445509,9.151357504,9.405546496
Enrosadira,NATURAL,30,Bounded,MCARI,3,-0.00874,0.04964,-0.06923,-0.944731071,5.416901737,-7.166436688
Enrosadira,NATURAL,30,Bounded,MCARI,4,0.2382,-0.1686,0.12709,24.95492504,-14.13574507,12.40966644
Enrosadira,NATURAL,30,Bounded,MCARI2,1,0.0209,-0.05531,0.02308,2.343178045,-6.059039208,2.691416504
Enrosadira,NATURAL,30,Bounded,MCARI2,2,-0.06702,0.0849,-0.02216,-7.518080074,10.2980116,-2.4369564
Enrosadira,NATURAL,30,Bounded,MCARI2,3,-0.0851,0.0121,0.01553,-9.147183667,1.431544376,1.811414595
Enrosadira,NATURAL,30,Bounded,MCARI2,4,-0.02116,0.01991,0.0748,-2.570422407,2.482385783,9.100188452
Enrosadira,NATURAL,30,Bounded,NDRE,1,0.01216,-0.00234,-0.01251,5.97481341,-1.084935623,-5.863851768
Enrosadira,NATURAL,30,Bounded,NDRE,2,0.00847,0.01022,-0.04339,3.284333304,3.836898044,-15.68799014
Enrosadira,NATURAL,30,Bounded,NDRE,3,-0.084,0.03946,0.03459,-26.42581425,16.8725494,12.65498608
Enrosadira,NATURAL,30,Bounded,NDRE,4,-0.04809,0.04426,0.04749,-19.01910611,21.61544435,19.07068079
Enrosadira,NATURAL,30,Bounded,NDVI,1,0.00428,-0.01115,0.01063,0.484332193,-1.255671638,1.212334102
Enrosadira,NATURAL,30,Bounded,NDVI,2,-0.01578,0.02735,-0.01351,-1.762004353,3.10869286,-1.489294388
Enrosadira,NATURAL,30,Bounded,NDVI,3,-0.0246,0.0062,0.0099,-2.691551482,0.697121899,1.105439993
Enrosadira,NATURAL,30,Bounded,NDVI,4,-0.01303,0.00932,0.02622,-1.452132562,1.053975535,2.934228299
Enrosadira,NATURAL,30,Bounded,OSAVI,1,0.01167,-0.02175,0.02138,1.64042502,-3.008003363,3.048532698
Enrosadira,NATURAL,30,Bounded,OSAVI,2,-0.03605,0.04786,-0.02039,-4.965831498,6.937126673,-2.763730209
Enrosadira,NATURAL,30,Bounded,OSAVI,3,-0.04143,0.00241,0.00886,-5.545434955,0.341518923,1.251269276
Enrosadira,NATURAL,30,Bounded,OSAVI,4,-0.01397,0.01433,0.03725,-2.00804656,2.102002109,5.351542465
Enrosadira,NATURAL,30,Bounded,SIPI2,1,0.00383,0.01066,0.02602,0.434683424,1.204613693,2.905344069
Enrosadira,NATURAL,30,Bounded,SIPI2,2,-0.01269,0.02179,-0.02627,-1.380231474,2.40316481,-2.829261043
Enrosadira,NATURAL,30,Bounded,SIPI2,3,-0.00193,-0.0074,0.00562,-0.207888787,-0.798747047,0.611500341
Enrosadira,NATURAL,30,Bounded,SIPI2,4,-0.01954,0.02011,0.01014,-2.104852687,2.212830013,1.091612562
Enrosadira,NATURAL,30,Edges,GNDVI,1,0.00147,0.00353,0.04954,0.20907975,0.501028314,6.996374709
Enrosadira,NATURAL,30,Edges,GNDVI,2,-0.04418,0.05769,-0.04762,-5.780445139,8.011153681,-6.122309918
Enrosadira,NATURAL,30,Edges,GNDVI,3,-0.02728,-0.0238,0.02271,-3.525773169,-3.188420941,3.142595804
Enrosadira,NATURAL,30,Edges,GNDVI,4,-0.04665,0.04344,0.04459,-6.185353772,6.139486765,5.937487933
Enrosadira,NATURAL,30,Edges,LCI,1,0.00906,-0.00366,-0.00641,2.802862261,-1.10141107,-1.950456577
Enrosadira,NATURAL,30,Edges,LCI,2,-0.00928,0.01545,-0.05362,-2.354786077,4.014957992,-13.39625894
Enrosadira,NATURAL,30,Edges,LCI,3,-0.10885,0.03314,0.0475,-24.25567284,9.749610928,12.7328435
Enrosadira,NATURAL,30,Edges,LCI,4,-0.0702,0.06092,0.06503,-19.47290021,20.98511545,18.51540768
Enrosadira,NATURAL,30,Edges,MCARI,1,0.18263,-0.19591,-0.03239,18.58808705,-16.81427398,-3.341824601
Enrosadira,NATURAL,30,Edges,MCARI,2,-0.0157,0.10894,0.11702,-1.657480145,11.69485175,11.24693766
Enrosadira,NATURAL,30,Edges,MCARI,3,0.01565,0.03486,-0.05113,2.037625106,4.448124986,-6.246327396
Enrosadira,NATURAL,30,Edges,MCARI,4,0.2316,-0.15261,0.1317,28.17172099,-14.48323576,14.61561596
Enrosadira,NATURAL,30,Edges,MCARI2,1,0.02552,-0.07308,0.01846,3.195468245,-8.867307083,2.457823561
Enrosadira,NATURAL,30,Edges,MCARI2,2,-0.06713,0.10783,-0.01464,-8.41058383,14.75040046,-1.745223583
Enrosadira,NATURAL,30,Edges,MCARI2,3,-0.07284,-0.00157,0.02072,-8.981825491,-0.212699372,2.813073187
Enrosadira,NATURAL,30,Edges,MCARI2,4,-0.00966,0.02324,0.08269,-1.342056236,3.272635612,11.27532995
Enrosadira,NATURAL,30,Edges,NDRE,1,0.00597,0.00153,-0.0065,2.810059731,0.700482097,-2.955203659
Enrosadira,NATURAL,30,Edges,NDRE,2,-0.00382,0.00618,-0.04322,-1.412716669,2.318244736,-15.84537379
Enrosadira,NATURAL,30,Edges,NDRE,3,-0.08902,0.02872,0.03855,-27.97514856,12.53103307,14.94701661
Enrosadira,NATURAL,30,Edges,NDRE,4,-0.0545,0.04656,0.04731,-22.26389042,24.46778881,19.97458318
Enrosadira,NATURAL,30,Edges,NDVI,1,-0.0028,-0.0189,0.01822,-0.321816516,-2.179274751,2.147670626
Enrosadira,NATURAL,30,Edges,NDVI,2,-0.03178,0.0394,-0.01241,-3.626028449,4.664593251,-1.403749289
Enrosadira,NATURAL,30,Edges,NDVI,3,-0.03065,-0.01579,0.01893,-3.508105268,-1.872981267,2.288301858
Enrosadira,NATURAL,30,Edges,NDVI,4,-0.01943,0.01654,0.04153,-2.279096009,1.985353517,4.887946792
Enrosadira,NATURAL,30,Edges,OSAVI,1,0.01345,-0.03548,0.01831,2.013922267,-5.207683535,2.835150916
Enrosadira,NATURAL,30,Edges,OSAVI,2,-0.03814,0.06144,-0.01563,-5.618482362,9.589646179,-2.226080318
Enrosadira,NATURAL,30,Edges,OSAVI,3,-0.03695,-0.00774,0.01362,-5.405832447,-1.197084311,2.132019266
Enrosadira,NATURAL,30,Edges,OSAVI,4,-0.00985,0.01782,0.04543,-1.541082763,2.831668285,7.020216927
Enrosadira,NATURAL,30,Edges,SIPI2,1,0.00386,0.01321,0.02404,0.435277309,1.483184772,2.659700994
